Date,Open,High,Low,Close,Share,Money,Numb
2022/10/18,13075.05 ,13143.15 ,12978.13 ,13124.68 ,5468726077,2.0052E+11,1643517
2022/10/19,13096.35 ,13155.62 ,12976.76 ,12976.76 ,5000186939,1.86637E+11,1686033
2022/10/20,12912.93 ,12946.10 ,12698.91 ,12946.10 ,6796733586,2.4274E+11,1952750
2022/10/21,12931.20 ,12954.02 ,12813.60 ,12819.20 ,4618735707,1.62413E+11,1449841
2022/10/24,12913.58 ,13027.84 ,12856.77 ,12856.98 ,5107731268,1.80359E+11,1442269
2022/10/25,12830.29 ,12843.31 ,12629.48 ,12666.12 ,5248243200,1.93023E+11,1662796
2022/10/26,12666.42 ,12791.97 ,12635.52 ,12729.05 ,4591945794,1.76948E+11,1387267
2022/10/27,12807.69 ,12954.32 ,12807.69 ,12926.37 ,5119538532,1.77809E+11,1408082
2022/10/28,12874.83 ,12891.38 ,12723.98 ,12788.42 ,4697989831,1.77251E+11,1457414
2022/10/31,12862.37 ,12977.61 ,12826.34 ,12949.75 ,4529501793,1.72233E+11,1244154
2022/11/1,12933.12 ,13062.90 ,12907.61 ,13037.21 ,4329893314,1.57424E+11,1280803
2022/11/2,13033.15 ,13100.17 ,13014.04 ,13100.17 ,4381658168,1.57055E+11,1346051
2022/11/3,12985.55 ,12991.37 ,12905.35 ,12986.60 ,4684705913,1.66723E+11,1370962
2022/11/4,12941.78 ,13029.94 ,12868.25 ,13026.71 ,5249914853,1.82038E+11,1529849
2022/11/7,13109.35 ,13246.59 ,13103.35 ,13223.73 ,6060917482,2.07939E+11,1723468
2022/11/8,13274.91 ,13389.25 ,13274.91 ,13347.76 ,6109681364,2.25855E+11,1877685
2022/11/9,13410.19 ,13638.81 ,13410.19 ,13638.81 ,6414308828,2.42279E+11,1846404
2022/11/10,13556.51 ,13559.40 ,13463.85 ,13503.76 ,5126398341,1.93699E+11,1578821
2022/11/11,13878.95 ,14045.51 ,13878.95 ,14007.56 ,8386262085,3.40908E+11,2346882
2022/11/14,14080.91 ,14217.30 ,14076.94 ,14174.90 ,7093934371,2.77659E+11,2039907
2022/11/15,14325.49 ,14568.51 ,14278.53 ,14546.31 ,7913371709,3.03831E+11,2223788
2022/11/16,14637.85 ,14657.66 ,14481.06 ,14537.35 ,6982139242,2.869E+11,2191244
2022/11/17,14489.41 ,14545.89 ,14383.55 ,14535.23 ,5900998034,2.4334E+11,1830458
2022/11/18,14584.31 ,14669.98 ,14470.48 ,14504.99 ,5735383910,2.39433E+11,1833238
2022/11/21,14514.71 ,14530.76 ,14421.65 ,14449.39 ,4538087993,1.79198E+11,1474626
2022/11/22,14404.08 ,14542.79 ,14371.09 ,14542.20 ,4540344020,1.92794E+11,1480634
2022/11/23,14595.50 ,14647.98 ,14573.41 ,14608.54 ,4486340205,1.90116E+11,1488534
2022/11/24,14649.80 ,14784.00 ,14649.80 ,14784.00 ,5601547331,2.21042E+11,1685529
2022/11/25,14764.94 ,14835.66 ,14756.01 ,14778.51 ,5565055986,2.40584E+11,1747160
2022/11/28,14636.90 ,14638.19 ,14503.12 ,14556.87 ,5256730098,2.02234E+11,1638606
2022/11/29,14503.79 ,14716.58 ,14449.05 ,14709.64 ,6002496941,2.16213E+11,1787834
2022/11/30,14678.23 ,14879.55 ,14678.23 ,14879.55 ,7413107432,2.85404E+11,1879154
2022/12/1,15059.92 ,15152.38 ,14998.03 ,15012.80 ,7511123218,2.96286E+11,2249418
2022/12/2,14933.20 ,15021.73 ,14921.06 ,14970.68 ,5601577102,2.27147E+11,1871483
2022/12/5,14972.17 ,15088.06 ,14969.97 ,14980.74 ,6107215551,2.46152E+11,1995445
2022/12/6,14955.29 ,14957.82 ,14728.88 ,14728.88 ,6452710144,2.49329E+11,2099349
2022/12/7,14708.08 ,14823.15 ,14630.01 ,14630.01 ,6813484879,2.50579E+11,1996002
2022/12/8,14631.21 ,14634.16 ,14464.20 ,14553.04 ,5406640541,1.83858E+11,1622084
2022/12/9,14620.27 ,14742.79 ,14620.27 ,14705.43 ,5485304299,1.97446E+11,1562330
2022/12/12,14658.46 ,14658.46 ,14538.66 ,14612.59 ,4583948318,1.56934E+11,1451236
2022/12/13,14617.86 ,14658.70 ,14515.74 ,14522.96 ,4995730697,1.92965E+11,1662387
2022/12/14,14557.56 ,14739.36 ,14557.56 ,14739.36 ,5425439738,1.93246E+11,1521702
2022/12/15,14692.92 ,14756.38 ,14649.54 ,14734.13 ,5242285071,1.95885E+11,1622039
2022/12/16,14554.21 ,14568.31 ,14447.77 ,14528.55 ,7782196095,3.03103E+11,2372789
2022/12/19,14478.45 ,14493.72 ,14411.81 ,14433.32 ,5688846840,2.1018E+11,1778446
2022/12/20,14410.75 ,14451.91 ,14157.99 ,14170.03 ,7111544460,2.67417E+11,2270612
2022/12/21,14205.06 ,14291.98 ,14197.86 ,14234.40 ,5608140502,2.2418E+11,1729120
2022/12/22,14323.04 ,14442.94 ,14323.04 ,14442.94 ,5575432793,2.14353E+11,1691200
2022/12/23,14318.12 ,14318.12 ,14192.98 ,14271.63 ,4245235909,1.52611E+11,1393207
2022/12/26,14271.20 ,14301.11 ,14253.20 ,14285.13 ,3106471398,1.1351E+11,1090485
2022/12/27,14310.19 ,14410.24 ,14310.19 ,14328.43 ,3659061689,1.2638E+11,1180439
2022/12/28,14249.83 ,14249.83 ,14119.30 ,14173.10 ,4430499324,1.65985E+11,1499748
2022/12/29,14097.51 ,14120.57 ,13981.63 ,14085.02 ,4180927034,1.44398E+11,1358630
2022/12/30,14183.52 ,14248.90 ,14137.69 ,14137.69 ,3496035561,1.37452E+11,1163957
2023/1/3,14108.16 ,14237.94 ,14001.97 ,14224.12 ,4427323490,1.51314E+11,1312918
2023/1/4,14186.95 ,14257.45 ,14177.97 ,14199.13 ,4516111849,1.63516E+11,1404457
2023/1/5,14285.12 ,14357.60 ,14270.93 ,14301.05 ,4699844946,1.74293E+11,1434012
2023/1/6,14278.52 ,14384.92 ,14278.52 ,14373.34 ,4361333262,1.5823E+11,1280852
2023/1/9,14504.47 ,14752.21 ,14504.47 ,14752.21 ,6095905623,2.2593E+11,1711748
2023/1/10,14796.27 ,14816.13 ,14728.56 ,14802.96 ,4629202195,1.8068E+11,1435353
2023/1/11,14822.86 ,14842.74 ,14734.44 ,14751.44 ,3994253286,1.61974E+11,1343443
2023/1/12,14780.58 ,14813.31 ,14700.73 ,14731.64 ,3765175672,1.51038E+11,1298688
2023/1/13,14923.05 ,14962.31 ,14822.15 ,14824.13 ,3918527159,1.86945E+11,1329026
2023/1/16,14895.26 ,14960.92 ,14895.26 ,14927.01 ,3571501931,1.54848E+11,1238171
2023/1/17,14922.34 ,14945.23 ,14884.78 ,14932.93 ,3360505369,1.54048E+11,1184040
2023/1/30,15291.53 ,15493.82 ,15291.53 ,15493.82 ,6919326963,3.54872E+11,2330770
2023/1/31,15419.21 ,15441.98 ,15265.20 ,15265.20 ,6170613029,2.85633E+11,2058543
2023/2/1,15346.35 ,15420.13 ,15291.68 ,15420.13 ,5598484282,2.41784E+11,1907621
2023/2/2,15508.83 ,15602.09 ,15496.52 ,15595.16 ,6557794283,2.77985E+11,2103103
2023/2/3,15591.95 ,15617.73 ,15504.03 ,15602.66 ,5360074173,2.40944E+11,1900118
2023/2/6,15514.80 ,15514.80 ,15392.82 ,15392.82 ,4662408191,2.05885E+11,1782834
2023/2/7,15376.12 ,15462.10 ,15363.65 ,15400.91 ,4292987391,1.90962E+11,1503485
2023/2/8,15538.71 ,15631.22 ,15520.05 ,15618.17 ,5255236522,2.32183E+11,1703106
2023/2/9,15590.00 ,15617.34 ,15553.84 ,15598.71 ,4366230752,2.15138E+11,1584501
2023/2/10,15627.33 ,15628.30 ,15546.11 ,15586.65 ,4597233445,2.13332E+11,1754885
2023/2/13,15564.76 ,15569.99 ,15465.56 ,15544.28 ,4154146369,1.78951E+11,1478661
2023/2/14,15584.74 ,15669.63 ,15584.74 ,15654.48 ,4217899246,1.81702E+11,1397587
2023/2/15,15497.67 ,15553.68 ,15388.85 ,15432.89 ,5089910940,2.26929E+11,1836177
2023/2/16,15474.46 ,15585.48 ,15474.46 ,15550.50 ,5618302865,2.34075E+11,1770663
2023/2/17,15503.75 ,15503.75 ,15418.43 ,15479.70 ,5043332541,2.14221E+11,1716124
2023/2/20,15452.01 ,15575.32 ,15436.66 ,15551.23 ,5273643090,2.11409E+11,1804046
2023/2/21,15535.64 ,15567.74 ,15496.73 ,15563.00 ,5253377692,2.24395E+11,1892350
2023/2/22,15541.17 ,15541.17 ,15345.93 ,15418.77 ,5402433333,2.43905E+11,2015117
2023/2/23,15463.46 ,15657.63 ,15463.46 ,15615.41 ,5872036535,2.52652E+11,1954574
2023/2/24,15669.88 ,15717.96 ,15503.79 ,15503.79 ,5901107634,2.94344E+11,2042189
2023/3/1,15435.38 ,15617.03 ,15387.38 ,15598.49 ,5674842792,2.60758E+11,2057679
2023/3/2,15580.28 ,15618.06 ,15492.37 ,15598.72 ,4940073826,2.16855E+11,1789857
2023/3/3,15621.36 ,15713.42 ,15606.85 ,15608.42 ,5370269940,2.40196E+11,1859599
2023/3/6,15675.28 ,15818.88 ,15675.28 ,15763.51 ,6090623509,2.46928E+11,2017897
2023/3/7,15763.87 ,15879.16 ,15749.04 ,15857.89 ,5513326782,2.34725E+11,1927196
2023/3/8,15819.18 ,15821.49 ,15740.98 ,15818.20 ,6050588440,2.60813E+11,2127605
2023/3/9,15827.98 ,15878.75 ,15770.66 ,15770.66 ,5887831080,2.57632E+11,2261471
2023/3/10,15729.29 ,15729.29 ,15488.71 ,15526.20 ,7209043680,2.94487E+11,2868683
2023/3/13,15514.03 ,15571.17 ,15349.67 ,15560.49 ,6154789373,2.43126E+11,2197235
2023/3/14,15517.74 ,15517.74 ,15348.12 ,15360.42 ,6129081899,2.41051E+11,2291465
2023/3/15,15425.99 ,15526.73 ,15387.59 ,15387.59 ,5636769493,2.46897E+11,2088813
2023/3/16,15334.25 ,15334.25 ,15186.74 ,15221.12 ,6688306793,2.45795E+11,2412820
2023/3/17,15337.97 ,15452.96 ,15337.97 ,15452.96 ,6140104245,2.69155E+11,1865736
2023/3/20,15454.75 ,15488.98 ,15399.07 ,15419.97 ,4966795148,1.92918E+11,1803966
2023/3/21,15437.95 ,15547.97 ,15437.95 ,15513.45 ,5007468878,2.2238E+11,1867231
2023/3/22,15535.17 ,15760.46 ,15535.17 ,15760.46 ,5527343651,2.47163E+11,1960635
2023/3/23,15711.60 ,15882.75 ,15680.84 ,15863.95 ,5396335847,2.33964E+11,1881202
2023/3/24,15869.84 ,15921.97 ,15845.99 ,15914.70 ,5594716641,2.63129E+11,1997216
2023/3/27,15873.67 ,15902.06 ,15821.63 ,15830.31 ,5112209887,2.15672E+11,1961676
2023/3/28,15790.70 ,15846.54 ,15685.59 ,15701.48 ,4785305051,2.14814E+11,1889675
2023/3/29,15766.29 ,15811.20 ,15681.10 ,15769.76 ,4465210723,1.97649E+11,1657775
2023/3/30,15824.65 ,15885.21 ,15791.75 ,15849.43 ,4344704903,1.88556E+11,1570029
2023/3/31,15874.19 ,15951.80 ,15857.19 ,15868.06 ,4855726961,2.0356E+11,1626630
2023/4/6,15838.07 ,15838.07 ,15733.29 ,15810.77 ,5051314360,2.10593E+11,1879913
2023/4/7,15856.19 ,15877.99 ,15811.19 ,15836.50 ,4238950724,1.79334E+11,1586322
2023/4/10,15850.94 ,15919.76 ,15850.94 ,15876.17 ,4356302816,1.82069E+11,1632491
2023/4/11,15886.46 ,15945.63 ,15838.10 ,15913.88 ,5018999401,2.2121E+11,1837194
2023/4/12,15914.15 ,15944.32 ,15867.02 ,15932.97 ,5435877093,2.33017E+11,2043265
2023/4/13,15888.63 ,15913.20 ,15800.42 ,15804.76 ,6279791853,2.58855E+11,2337870
2023/4/14,15854.25 ,15973.82 ,15854.25 ,15929.43 ,6048915513,2.56225E+11,2175109
2023/4/17,15934.64 ,15963.55 ,15894.77 ,15963.55 ,5899214485,2.50494E+11,2224840
2023/4/18,15967.89 ,15967.89 ,15851.71 ,15869.44 ,5778934779,2.58417E+11,2280880
2023/4/19,15874.65 ,15915.39 ,15756.75 ,15770.47 ,5795511518,2.57109E+11,2400596
2023/4/20,15771.45 ,15804.38 ,15686.54 ,15707.52 ,5539416314,2.36821E+11,2172371
2023/4/21,15776.54 ,15802.93 ,15592.96 ,15602.99 ,6056927656,2.58004E+11,2237397
2023/4/24,15555.10 ,15643.86 ,15529.39 ,15626.87 ,4628032933,1.79288E+11,1668407
2023/4/25,15606.83 ,15639.49 ,15353.22 ,15370.73 ,6476866517,2.74035E+11,2565210
2023/4/26,15352.03 ,15398.40 ,15284.46 ,15374.63 ,5308551151,2.19561E+11,1909958
2023/4/27,15374.39 ,15455.88 ,15306.69 ,15411.49 ,5020367566,2.06816E+11,1726386
2023/4/28,15477.34 ,15580.63 ,15477.34 ,15579.18 ,5582127015,2.31666E+11,1789406
2023/5/2,15588.68 ,15651.23 ,15532.63 ,15636.48 ,5567907850,2.29703E+11,1914252
2023/5/3,15629.51 ,15629.51 ,15530.79 ,15553.41 ,5092780782,2.04598E+11,1838064
2023/5/4,15548.02 ,15622.41 ,15523.50 ,15609.03 ,4891203798,2.03891E+11,1714169
2023/5/5,15627.93 ,15673.62 ,15578.67 ,15626.07 ,4586675767,1.83484E+11,1640188
2023/5/8,15648.54 ,15757.80 ,15648.54 ,15699.57 ,5395345652,2.1724E+11,1900174
2023/5/9,15702.26 ,15744.27 ,15635.90 ,15727.70 ,5192657410,2.13983E+11,1901862
2023/5/10,15708.48 ,15711.39 ,15579.49 ,15641.76 ,4625505032,1.99414E+11,1649228
2023/5/11,15666.49 ,15675.37 ,15501.58 ,15514.64 ,4873012046,2.0294E+11,1840873
2023/5/12,15477.12 ,15545.99 ,15424.42 ,15502.36 ,5132689368,2.23003E+11,1813291
2023/5/15,15489.18 ,15510.09 ,15434.52 ,15475.05 ,4742994471,1.9233E+11,1712815
2023/5/16,15550.57 ,15723.95 ,15550.57 ,15673.90 ,5084407032,2.16174E+11,1685926
2023/5/17,15702.74 ,15961.97 ,15698.63 ,15925.29 ,6161177093,2.64374E+11,2154747
2023/5/18,16060.26 ,16128.72 ,16015.62 ,16101.88 ,6611031905,2.9327E+11,2171013
2023/5/19,16146.29 ,16189.81 ,16099.90 ,16174.92 ,7207535487,3.30509E+11,2371944
2023/5/22,16168.74 ,16202.92 ,16131.55 ,16180.89 ,5888637770,2.50312E+11,2039000
2023/5/23,16186.15 ,16239.50 ,16121.45 ,16188.03 ,5513115177,2.41578E+11,1921642
2023/5/24,16186.62 ,16186.62 ,16070.16 ,16159.32 ,5415815649,2.29973E+11,1974471
2023/5/25,16163.95 ,16323.77 ,16163.95 ,16292.00 ,6619735654,3.38545E+11,2320192
2023/5/26,16509.14 ,16537.79 ,16457.74 ,16505.05 ,7255266158,3.85276E+11,2643878
2023/5/29,16610.86 ,16683.76 ,16597.38 ,16636.30 ,7191495175,3.46099E+11,2339896
2023/5/30,16648.77 ,16681.19 ,16579.13 ,16622.74 ,6482103954,3.18391E+11,2321495
2023/5/31,16593.53 ,16636.65 ,16491.90 ,16578.96 ,7887933754,4.23161E+11,2181138
2023/6/1,16511.00 ,16555.50 ,16477.43 ,16512.65 ,6519472179,2.79793E+11,2294135
2023/6/2,16525.00 ,16752.20 ,16525.00 ,16706.91 ,7956094170,3.66574E+11,2692285
2023/6/5,16714.48 ,16781.19 ,16703.60 ,16714.43 ,7901788194,3.03903E+11,2560216
2023/6/6,16712.98 ,16793.81 ,16699.83 ,16761.66 ,6563012760,2.76244E+11,2291918
2023/6/7,16771.76 ,16922.48 ,16771.76 ,16922.48 ,6570149782,2.96026E+11,2313822
2023/6/8,16864.18 ,16899.51 ,16694.21 ,16733.69 ,6632985793,3.0858E+11,2498428
2023/6/9,16775.92 ,16895.99 ,16775.92 ,16886.40 ,6166466587,2.91329E+11,2295573
2023/6/12,16899.49 ,16999.72 ,16899.49 ,16955.37 ,6805620207,3.03089E+11,2457931
2023/6/13,17135.84 ,17254.96 ,17129.23 ,17216.60 ,7487726686,3.58492E+11,2543868
2023/6/14,17190.70 ,17259.23 ,17182.18 ,17238.14 ,7369331143,3.26552E+11,2549211
2023/6/15,17259.37 ,17346.32 ,17259.37 ,17334.98 ,8147091255,3.83838E+11,2854979
2023/6/16,17342.86 ,17342.86 ,17250.79 ,17288.91 ,9722832664,4.58071E+11,3203546
2023/6/19,17274.07 ,17306.81 ,17210.87 ,17274.56 ,7496332700,3.25752E+11,2543938
2023/6/20,17233.80 ,17247.16 ,17121.59 ,17184.91 ,6812226193,3.23761E+11,2361454
2023/6/21,17186.72 ,17246.77 ,17131.45 ,17202.40 ,6883193242,3.30847E+11,2498798
2023/6/26,17182.48 ,17182.48 ,17011.28 ,17059.24 ,6663091855,3.04114E+11,2407022
2023/6/27,17022.15 ,17035.49 ,16887.90 ,16887.90 ,6665715878,3.00268E+11,2492123
2023/6/28,16906.23 ,17011.12 ,16903.71 ,16935.63 ,5940529264,2.65293E+11,1986164
2023/6/29,16930.41 ,17077.44 ,16911.38 ,16942.30 ,6173036702,2.73568E+11,2076816
2023/6/30,16870.27 ,16919.95 ,16792.34 ,16915.54 ,6671810338,3.13162E+11,2124602
2023/7/3,16946.71 ,17103.73 ,16946.71 ,17084.20 ,7397864362,3.43299E+11,2496042
2023/7/4,17055.19 ,17154.10 ,17042.60 ,17140.77 ,7951802237,3.8288E+11,2747512
2023/7/5,17130.26 ,17153.17 ,17020.01 ,17056.43 ,7276803562,3.42355E+11,2667927
2023/7/6,17017.09 ,17017.09 ,16749.29 ,16762.17 ,7884657415,3.54496E+11,2908709
2023/7/7,16736.94 ,16762.39 ,16593.84 ,16664.21 ,6849714776,3.10144E+11,2555536
2023/7/10,16667.43 ,16798.81 ,16635.83 ,16652.80 ,6154372401,2.72429E+11,2208610
2023/7/11,16675.69 ,16898.91 ,16675.69 ,16898.91 ,6961862550,3.19946E+11,2329323
2023/7/12,16903.25 ,16962.03 ,16864.01 ,16962.03 ,7334366051,3.53979E+11,2590362
2023/7/13,16994.59 ,17223.86 ,16994.59 ,17061.40 ,9286862044,4.71301E+11,3146025
2023/7/14,17152.81 ,17287.40 ,17128.07 ,17283.71 ,8343133992,4.29308E+11,2893140
2023/7/17,17279.11 ,17346.66 ,17235.92 ,17334.29 ,8368565035,3.94857E+11,2999279
2023/7/18,17368.36 ,17401.59 ,17164.92 ,17227.91 ,9775425065,4.93821E+11,3640021
2023/7/19,17265.38 ,17340.82 ,17082.54 ,17116.44 ,8084533927,4.33629E+11,3119175
2023/7/20,17104.91 ,17214.41 ,17098.65 ,17164.89 ,6313982662,3.20441E+11,2334538
2023/7/21,17106.29 ,17106.29 ,16859.13 ,17030.70 ,7694988737,4.39806E+11,2857087
2023/7/24,17036.79 ,17098.73 ,16941.15 ,17033.61 ,7182357462,4.10025E+11,2717865
2023/7/25,17061.88 ,17270.20 ,17061.88 ,17198.89 ,7371305731,4.29419E+11,2666759
2023/7/26,17205.47 ,17247.02 ,17121.99 ,17162.55 ,7110367784,3.69539E+11,2722865
2023/7/27,17189.30 ,17282.86 ,17189.30 ,17241.82 ,7599016666,3.55366E+11,2625255
2023/7/28,17244.51 ,17328.21 ,17179.94 ,17292.93 ,7744942863,3.85595E+11,2724095
2023/7/31,17341.04 ,17463.76 ,17081.48 ,17145.43 ,9128395230,4.92275E+11,3242944
2023/8/1,17141.97 ,17252.32 ,17095.86 ,17212.87 ,7063479689,3.88597E+11,2536481
2023/8/2,17207.22 ,17212.55 ,16844.57 ,16893.73 ,9190407486,4.58942E+11,3518463
2023/8/4,16847.24 ,16887.38 ,16748.51 ,16843.68 ,7314773210,3.7446E+11,2615844
2023/8/7,16870.81 ,17032.32 ,16868.74 ,16996.00 ,6264641217,3.28129E+11,2263100
2023/8/8,17006.46 ,17043.56 ,16812.59 ,16877.07 ,6750517163,3.79273E+11,2508882
2023/8/9,16836.64 ,16956.73 ,16798.50 ,16870.94 ,5957436064,3.32912E+11,2222098
2023/8/10,16827.11 ,16827.11 ,16601.17 ,16634.70 ,7182123838,3.5441E+11,2728892
2023/8/11,16644.65 ,16766.84 ,16601.25 ,16601.25 ,5629266601,2.95613E+11,2096046
2023/8/14,16585.41 ,16585.41 ,16307.28 ,16393.66 ,7357665473,3.29603E+11,2739005
2023/8/15,16438.63 ,16546.01 ,16437.63 ,16454.80 ,5959257132,2.9914E+11,2152749
2023/8/16,16422.20 ,16446.78 ,16304.44 ,16446.78 ,6459109192,3.32692E+11,2581645
2023/8/17,16411.63 ,16550.11 ,16264.65 ,16516.66 ,7125689803,3.86626E+11,2541716
2023/8/18,16508.46 ,16583.95 ,16344.29 ,16381.31 ,7246690809,3.86686E+11,2814898
2023/8/21,16414.14 ,16485.25 ,16347.77 ,16381.49 ,5426098410,2.67169E+11,1913635
2023/8/22,16429.69 ,16535.07 ,16407.83 ,16437.61 ,5428567404,3.10261E+11,2000069
2023/8/23,16440.39 ,16588.51 ,16440.39 ,16576.90 ,5531007128,2.94237E+11,2058448
2023/8/24,16651.03 ,16822.36 ,16651.03 ,16770.87 ,7596547484,4.51206E+11,2702197
2023/8/25,16708.53 ,16708.53 ,16481.58 ,16481.58 ,6149183528,3.28041E+11,2378937
2023/8/28,16498.86 ,16582.96 ,16498.86 ,16509.26 ,5650625975,2.83265E+11,2128472
2023/8/29,16528.49 ,16627.70 ,16495.76 ,16623.65 ,5029684235,2.53648E+11,1818371
2023/8/30,16666.33 ,16780.42 ,16666.33 ,16719.82 ,5783468578,2.8481E+11,2011694
2023/8/31,16707.35 ,16712.22 ,16630.67 ,16634.51 ,6337598125,3.60265E+11,2129403
2023/9/1,16640.92 ,16730.13 ,16619.23 ,16644.94 ,5858177062,2.85882E+11,2193843
2023/9/4,16649.67 ,16789.69 ,16648.51 ,16789.69 ,5493751600,2.36793E+11,1963703
2023/9/5,16784.12 ,16791.61 ,16727.44 ,16791.61 ,5389791575,2.53114E+11,1964958
2023/9/6,16796.37 ,16841.19 ,16732.69 ,16738.16 ,6167718930,2.76653E+11,2262505
2023/9/7,16715.45 ,16715.45 ,16609.94 ,16619.14 ,5529953873,2.42647E+11,2099482
2023/9/8,16609.93 ,16609.93 ,16505.64 ,16576.02 ,5107734295,2.31221E+11,1921584
2023/9/11,16579.83 ,16600.03 ,16398.30 ,16432.95 ,6051740774,2.89197E+11,2445308
2023/9/12,16433.82 ,16579.86 ,16422.91 ,16572.71 ,5408148941,2.5209E+11,1965001
2023/9/13,16578.13 ,16653.30 ,16542.72 ,16581.51 ,5515375610,2.57157E+11,1958691
2023/9/14,16581.62 ,16807.56 ,16581.62 ,16807.56 ,6359872041,2.87879E+11,2114990
2023/9/15,16809.74 ,16920.92 ,16787.74 ,16920.92 ,8158060851,4.05252E+11,2450363
2023/9/18,16893.97 ,16893.97 ,16698.24 ,16698.24 ,6078273272,2.8564E+11,2227928
2023/9/19,16706.48 ,16762.52 ,16636.32 ,16636.32 ,5645206978,2.83527E+11,2176656
2023/9/20,16626.61 ,16665.27 ,16522.38 ,16534.75 ,5988536416,2.84353E+11,2363945
2023/9/21,16475.42 ,16475.42 ,16300.54 ,16316.67 ,6133771148,2.83997E+11,2462372
2023/9/22,16267.32 ,16360.96 ,16202.43 ,16344.48 ,5214709875,2.4156E+11,1847780
2023/9/25,16345.78 ,16498.38 ,16345.78 ,16452.23 ,4790555700,2.17368E+11,1607867
2023/9/26,16440.26 ,16440.26 ,16276.07 ,16276.07 ,5184686280,2.39781E+11,2035090
2023/9/27,16273.84 ,16324.22 ,16212.86 ,16310.36 ,4601829067,2.19293E+11,1727755
2023/9/28,16330.71 ,16411.28 ,16311.41 ,16353.74 ,5113712427,2.67192E+11,1811123
2023/10/2,16382.96 ,16575.31 ,16382.96 ,16557.31 ,5734001169,2.86808E+11,1942217
2023/10/3,16520.24 ,16571.66 ,16453.80 ,16454.34 ,5892350444,2.61453E+11,2091876
2023/10/4,16419.48 ,16419.48 ,16203.34 ,16273.38 ,5641720382,2.42721E+11,2127722
2023/10/5,16313.89 ,16477.61 ,16313.89 ,16453.52 ,5252903002,2.43744E+11,1790882
2023/10/6,16482.93 ,16539.13 ,16482.93 ,16520.57 ,4802052603,2.23002E+11,1700252
2023/10/11,16567.43 ,16729.50 ,16567.43 ,16672.03 ,6743900141,3.75688E+11,2491445
2023/10/12,16698.85 ,16825.91 ,16684.43 ,16825.91 ,5883086339,3.0316E+11,1999162
2023/10/13,16815.91 ,16815.91 ,16726.43 ,16782.57 ,5853685142,3.04959E+11,2198554
2023/10/16,16712.93 ,16712.93 ,16614.10 ,16652.24 ,5507462914,2.40758E+11,1958579
2023/10/17,16678.28 ,16770.64 ,16618.30 ,16642.55 ,5405131982,2.79453E+11,2122683
2023/10/18,16608.02 ,16612.25 ,16398.76 ,16440.91 ,7147874907,3.61108E+11,2536371
2023/10/19,16416.54 ,16479.35 ,16382.40 ,16452.73 ,5556554079,2.58021E+11,2001037
2023/10/20,16434.43 ,16462.56 ,16271.82 ,16440.72 ,6106263984,2.83951E+11,2222615
2023/10/23,16391.41 ,16391.41 ,16245.84 ,16251.36 ,4924750878,2.17425E+11,1831029
2023/10/24,16257.80 ,16318.77 ,16163.00 ,16309.76 ,5390408686,2.35924E+11,1913082
2023/10/25,16320.71 ,16459.34 ,16320.71 ,16358.89 ,5418274280,2.39794E+11,1852786
2023/10/26,16305.16 ,16305.16 ,16073.74 ,16073.74 ,5682316816,2.44202E+11,2156271
2023/10/27,16112.75 ,16200.30 ,16112.75 ,16134.61 ,4562736668,2.16735E+11,1580724
2023/10/30,16142.06 ,16203.33 ,16101.24 ,16149.68 ,4531453026,2.18941E+11,1681509
2023/10/31,16176.58 ,16215.35 ,15975.91 ,16001.27 ,5582483354,2.74361E+11,2104153
2023/11/1,16027.72 ,16099.03 ,15978.26 ,16038.56 ,4679344798,2.16809E+11,1653107
2023/11/2,16094.26 ,16396.95 ,16094.26 ,16396.95 ,5467497722,2.68135E+11,1788153
2023/11/3,16412.54 ,16520.10 ,16412.54 ,16507.65 ,5758266681,2.71556E+11,2025550
2023/11/6,16572.56 ,16720.56 ,16572.56 ,16649.36 ,5913939285,2.75881E+11,1976528
2023/11/7,16650.14 ,16684.95 ,16608.10 ,16684.95 ,4728818940,2.21943E+11,1663290
2023/11/8,16691.32 ,16775.23 ,16665.40 ,16740.83 ,5597358651,2.79552E+11,1936617
2023/11/9,16741.16 ,16759.43 ,16680.91 ,16745.65 ,5081119471,2.4947E+11,1817790
2023/11/10,16725.94 ,16725.94 ,16651.23 ,16682.67 ,4635094942,2.35563E+11,1737616
2023/11/13,16711.53 ,16961.02 ,16711.53 ,16839.29 ,5502240518,2.93154E+11,1949836
2023/11/14,16884.52 ,16946.38 ,16884.52 ,16915.71 ,5471883401,2.78373E+11,1926517
2023/11/15,17039.62 ,17143.88 ,17034.95 ,17128.78 ,7708865711,3.86091E+11,2567910
2023/11/16,17136.52 ,17194.32 ,17089.40 ,17171.18 ,6383755259,2.91324E+11,2196082
2023/11/17,17155.86 ,17253.47 ,17147.56 ,17208.95 ,6363298141,2.99154E+11,2161686
2023/11/20,17197.82 ,17219.76 ,17151.82 ,17210.47 ,6131870465,2.83573E+11,2140289
2023/11/21,17239.94 ,17421.17 ,17239.94 ,17416.70 ,7378981388,3.44904E+11,2484174
2023/11/22,17325.60 ,17344.53 ,17264.95 ,17310.26 ,6155942094,2.88533E+11,2231627
2023/11/23,17291.33 ,17343.61 ,17228.45 ,17294.55 ,6100401975,2.87184E+11,2221172
2023/11/24,17304.65 ,17336.13 ,17268.38 ,17287.42 ,5487528495,2.5415E+11,1994039
